
327814.19506, 3,   0.178,  6.525,  6.460, 4,  -0.145,  1.261, -0.096, 5,  -5.378,  4.982, 20.471 ,  0.010049999982584268
  
327814.20500, 3,   0.259,  6.494,  6.296, 4,  -0.100,  1.357, -0.002, 5,  -6.375,  4.952, 20.421 ,  0.00994000001810491
  
327814.21501, 3,   0.399,  6.722,  6.182, 4,  -0.063,  1.392,  0.089, 5,  -6.375,  4.952, 20.421 ,  0.010009999969042838
  
327814.22505, 3,   0.528,  6.977,  6.018, 4,  -0.029,  1.392,  0.161, 5,  -6.918,  4.816, 20.280 ,  0.010040000022854656
  
327814.23502, 3,   0.589,  7.260,  5.941, 4,  -0.007,  1.335,  0.222, 5,  -6.918,  4.816, 20.280 ,  0.009970000013709068
  
327814.24501, 3,   0.364,  7.151,  5.786, 4,   0.029,  1.246,  0.273, 5,  -7.622,  5.004, 19.913 ,  0.009989999991375953
  
327814.25506, 3,   0.002,  6.826,  5.784, 4,   0.095,  1.147,  0.331, 5,  -7.622,  5.004, 19.913 ,  0.010049999982584268
  
327814.26505, 3,  -0.256,  6.579,  6.072, 4,   0.186,  1.043,  0.433, 5,  -8.051,  5.005, 19.680 ,  0.009989999991375953
  
327814.27501, 3,  -0.136,  6.713,  6.642, 4,   0.270,  1.026,  0.537, 5,  -8.051,  5.005, 19.680 ,  0.009959999995771796
  
327814.28500, 3,   0.332,  7.217,  6.943, 4,   0.285,  1.103,  0.579, 5,  -8.778,  5.167, 19.409 ,  0.009989999991375953
  
327814.29507, 3,   0.782,  7.530,  7.101, 4,   0.194,  1.207,  0.540, 5,  -8.778,  5.167, 19.409 ,  0.010070000018458813
  
327814.30501, 3,   1.234,  7.615,  7.003, 4,   0.028,  1.284,  0.496, 5,  -9.659,  5.071, 19.010 ,  0.00994000001810491
  
327814.31502, 3,   1.421,  7.543,  6.649, 4,  -0.148,  1.313,  0.474, 5,  -9.659,  5.071, 19.010 ,  0.010009999969042838
  
327814.32502, 3,   1.064,  7.205,  6.009, 4,  -0.239,  1.276,  0.511, 5,  -9.960,  5.366, 17.890 ,  0.010000000009313226
  
327814.33506, 3,   0.609,  6.713,  5.482, 4,  -0.178,  1.171,  0.629, 5,  -9.960,  5.366, 17.890 ,  0.010040000022854656
  
327814.34500, 3,   0.631,  6.643,  5.626, 4,   0.005,  1.025,  0.814, 5, -10.318,  5.365, 18.263 ,  0.00993999995989725
  
327814.35502, 3,   1.079,  6.869,  6.092, 4,   0.208,  0.971,  0.965, 5, -10.318,  5.365, 18.263 ,  0.010020000045187771
  
327814.36501, 3,   1.719,  7.184,  6.319, 4,   0.345,  1.047,  1.026, 5, -11.048,  5.446, 18.258 ,  0.009989999991375953
  
327814.37506, 3,   2.198,  7.711,  6.256, 4,   0.361,  1.145,  1.039, 5, -11.048,  5.446, 18.258 ,  0.010049999982584268
  
327814.38505, 3,   2.458,  8.420,  6.148, 4,   0.281,  1.222,  1.014, 5, -11.561,  5.790, 16.946 ,  0.009989999991375953
  
327814.39501, 3,   2.568,  9.036,  6.144, 4,   0.167,  1.271,  0.928, 5, -11.561,  5.790, 16.946 ,  0.009959999995771796
  
327814.40500, 3,   2.594,  9.295,  6.188, 4,   0.069,  1.337,  0.778, 5, -11.892,  6.064, 16.889 ,  0.009990000049583614
  
327814.41505, 3,   2.504,  9.124,  5.926, 4,  -0.034,  1.508,  0.580, 5, -11.892,  6.064, 16.889 ,  0.010049999982584268
  
327814.42502, 3,   2.425,  8.696,  5.456, 4,  -0.133,  1.666,  0.395, 5, -12.289,  6.322, 16.699 ,  0.009970000013709068
  
327814.43506, 3,   2.286,  8.319,  4.804, 4,  -0.236,  1.747,  0.263, 5, -12.289,  6.322, 16.699 ,  0.010039999964646995
  
327814.44505, 3,   2.179,  8.124,  4.330, 4,  -0.322,  1.696,  0.204, 5, -13.132,  5.826, 15.826 ,  0.009989999991375953
  
327814.45501, 3,   1.987,  8.149,  4.591, 4,  -0.392,  1.503,  0.202, 5, -13.132,  5.826, 15.826 ,  0.009959999995771796
  
327814.46501, 3,   2.175,  8.244,  5.397, 4,  -0.470,  1.279,  0.227, 5, -13.099,  6.441, 15.606 ,  0.010000000009313226
  
327814.47505, 3,   2.312,  8.855,  6.123, 4,  -0.580,  1.150,  0.260, 5, -13.099,  6.441, 15.606 ,  0.010040000022854656
  
327814.48499, 3,   2.228,  9.449,  6.578, 4,  -0.680,  1.117,  0.241, 5, -13.656,  6.520, 15.038 ,  0.00994000001810491
  
327814.49501, 3,   2.006,  9.723,  6.748, 4,  -0.712,  1.191,  0.197, 5, -13.656,  6.520, 15.038 ,  0.01001999998698011
  
327814.50499, 3,   1.721,  9.637,  6.560, 4,  -0.672,  1.320,  0.142, 5, -14.192,  6.854, 13.925 ,  0.00997999997343868
  
327814.51500, 3,   1.325,  9.224,  6.008, 4,  -0.569,  1.485,  0.087, 5, -14.192,  6.854, 13.925 ,  0.010010000027250499
  
327814.52500, 3,   1.095,  8.604,  5.338, 4,  -0.435,  1.596,  0.054, 5, -15.555,  6.359, 13.200 ,  0.010000000009313226
  
327814.53504, 3,   1.129,  8.399,  4.773, 4,  -0.314,  1.588,  0.091, 5, -15.555,  6.359, 13.200 ,  0.010039999964646995
  
327814.54499, 3,   1.310,  8.522,  4.464, 4,  -0.189,  1.329,  0.214, 5, -15.662,  6.757, 12.294 ,  0.009950000036042184
  
327814.55504, 3,   1.414,  8.930,  4.561, 4,  -0.157,  1.043,  0.321, 5, -15.662,  6.757, 12.294 ,  0.010049999982584268
  
327814.56503, 3,   1.541,  9.471,  5.150, 4,  -0.135,  0.784,  0.437, 5, -15.686,  6.954, 12.938 ,  0.009989999991375953
  
327814.57499, 3,   1.596,  9.963,  5.753, 4,  -0.087,  0.729,  0.474, 5, -15.686,  6.954, 12.938 ,  0.009959999995771796
  
327814.58503, 3,   0.964, 10.131,  5.583, 4,  -0.010,  0.854,  0.425, 5, -15.423,  6.873, 13.062 ,  0.010040000022854656
  
327814.59505, 3,   0.509,  9.522,  4.872, 4,   0.078,  1.031,  0.342, 5, -15.423,  6.873, 13.062 ,  0.01001999998698011
  
327814.60500, 3,   0.316,  8.671,  4.161, 4,   0.143,  1.148,  0.270, 5, -15.720,  7.207, 13.135 ,  0.009949999977834523
  
327814.61505, 3,   0.134,  7.939,  3.480, 4,   0.179,  1.107,  0.287, 5, -15.720,  7.207, 13.135 ,  0.010050000040791929
  
327814.62501, 3,   0.134,  7.745,  3.209, 4,   0.206,  0.923,  0.390, 5, -16.164,  7.247, 12.642 ,  0.009959999995771796
  
327814.63502, 3,   0.445,  8.027,  3.354, 4,   0.265,  0.646,  0.547, 5, -16.164,  7.247, 12.642 ,  0.010009999969042838
  
327814.64500, 3,   1.134,  8.685,  3.733, 4,   0.361,  0.393,  0.707, 5, -16.080,  7.468, 12.947 ,  0.009980000031646341
  
327814.65501, 3,   1.852,  9.540,  4.105, 4,   0.457,  0.219,  0.825, 5, -16.080,  7.468, 12.947 ,  0.010009999969042838
  
327814.66501, 3,   2.339, 10.240,  4.281, 4,   0.537,  0.164,  0.821, 5, -15.950,  7.839, 11.118 ,  0.010000000009313226
  
327814.67502, 3,   2.381, 10.709,  4.214, 4,   0.590,  0.257,  0.687, 5, -15.950,  7.839, 11.118 ,  0.010010000027250499
  
327814.68500, 3,   2.189, 11.055,  4.148, 4,   0.609,  0.412,  0.466, 5, -16.784,  8.244, 10.314 ,  0.00997999997343868
  
327814.69502, 3,   1.856, 10.993,  3.855, 4,   0.584,  0.602,  0.188, 5, -16.784,  8.244, 10.314 ,  0.01001999998698011
  
327814.70501, 3,   1.597, 10.728,  3.387, 4,   0.500,  0.852, -0.104, 5, -16.785,  8.613, 11.544 ,  0.009989999991375953
  
327814.71501, 3,   1.484, 10.329,  2.915, 4,   0.346,  1.048, -0.344, 5, -16.785,  8.613, 11.544 ,  0.010000000009313226
  
327814.72502, 3,   1.433, 10.036,  2.363, 4,   0.141,  1.155, -0.526, 5, -16.549,  7.990, 12.245 ,  0.010010000027250499
  
327814.73501, 3,   1.322,  9.894,  1.987, 4,  -0.063,  1.152, -0.632, 5, -16.549,  7.990, 12.245 ,  0.009989999991375953
  
327814.74501, 3,   1.264,  9.838,  1.759, 4,  -0.214,  1.034, -0.680, 5, -16.714,  8.337, 10.455 ,  0.010000000009313226
  
327814.75501, 3,   1.182,  9.811,  1.634, 4,  -0.266,  0.871, -0.670, 5, -16.714,  8.337, 10.455 ,  0.010000000009313226
  
327814.76500, 3,   1.313,  9.787,  1.573, 4,  -0.219,  0.665, -0.632, 5, -17.088,  7.942, 10.073 ,  0.009989999991375953
  
327814.77507, 3,   1.354,  9.895,  1.668, 4,  -0.088,  0.431, -0.577, 5, -17.088,  7.942, 10.073 ,  0.010069999960251153
  
327814.78500, 3,   1.325,  9.923,  1.686, 4,   0.088,  0.202, -0.516, 5, -16.951,  7.889, 10.230 ,  0.009930000000167638
  
327814.79507, 3,   1.149, 10.021,  1.719, 4,   0.281,  0.025, -0.484, 5, -16.951,  7.889, 10.230 ,  0.010070000018458813
  
327814.80500, 3,   0.797,  9.894,  1.714, 4,   0.452, -0.158, -0.471, 5, -17.291,  7.631, 10.366 ,  0.009930000000167638
  
327814.81501, 3,   0.436,  9.722,  1.732, 4,   0.588, -0.293, -0.464, 5, -17.291,  7.631, 10.366 ,  0.010010000027250499
  
327814.82507, 3,   0.159,  9.724,  1.941, 4,   0.657, -0.426, -0.446, 5, -17.269,  7.797, 10.065 ,  0.01006000000052154
  
327814.83501, 3,   0.148,  9.731,  2.184, 4,   0.662, -0.564, -0.432, 5, -17.269,  7.797, 10.065 ,  0.00993999995989725
  
327814.84501, 3,   0.370,  9.888,  2.321, 4,   0.591, -0.655, -0.431, 5, -17.163,  7.463, 10.732 ,  0.010000000009313226
  
327814.85506, 3,   0.694, 10.147,  2.180, 4,   0.481, -0.740, -0.459, 5, -17.163,  7.463, 10.732 ,  0.010049999982584268
  
327814.86500, 3,   0.901, 10.363,  1.968, 4,   0.380, -0.844, -0.518, 5, -16.974,  7.330, 10.338 ,  0.00994000001810491
  
327814.87501, 3,   1.041, 10.117,  1.846, 4,   0.355, -1.008, -0.590, 5, -16.974,  7.330, 10.338 ,  0.010010000027250499
  
327814.88500, 3,   1.131,  9.701,  1.833, 4,   0.426, -1.209, -0.619, 5, -16.877,  7.477, 10.902 ,  0.009989999991375953
  
327814.89506, 3,   1.016,  9.365,  1.779, 4,   0.584, -1.423, -0.592, 5, -16.877,  7.477, 10.902 ,  0.01006000000052154
  
327814.90500, 3,   0.925,  9.658,  2.027, 4,   0.910, -1.637, -0.485, 5, -16.975,  7.509, 10.838 ,  0.00994000001810491
  
327814.91501, 3,   1.179, 10.178,  2.356, 4,   1.074, -1.685, -0.440, 5, -16.975,  7.509, 10.838 ,  0.010009999969042838
  
327814.92501, 3,   1.396, 10.622,  2.330, 4,   1.106, -1.635, -0.487, 5, -17.000,  7.600, 10.800 ,  0.010000000009313226
  
327814.93502, 3,   1.492, 10.825,  2.199, 4,   1.008, -1.604, -0.606, 5, -17.000,  7.600, 10.800 ,  0.010009999969042838
  
327814.94500, 3,   1.465, 10.892,  1.681, 4,   0.849, -1.602, -0.730, 5, -17.100,  7.600, 10.600 ,  0.009980000031646341
  
327814.95506, 3,   1.393, 10.556,  1.177, 4,   0.693, -1.711, -0.859, 5, -17.100,  7.600, 10.600 ,  0.01006000000052154
  
327814.96500, 3,   1.296,  9.974,  0.834, 4,   0.582, -1.910, -0.948, 5, -17.200,  7.600, 10.400 ,  0.00994000001810491
  
327814.97506, 3,   1.118,  9.418,  0.737, 4,   0.527, -2.198, -0.972, 5, -17.200,  7.600, 10.400 ,  0.01006000000052154
  
327814.98501, 3,   0.808,  8.964,  0.849, 4,   0.528, -2.523, -0.931, 5, -17.300,  7.600, 10.400 ,  0.009949999977834523
  
327814.99502, 3,   0.571,  8.942,  1.354, 4,   0.571, -2.845, -0.837, 5, -17.300,  7.600, 10.400 ,  0.010009999969042838
  
327815.00501, 3,   0.628,  9.057,  2.205, 4,   0.620, -3.111, -0.763, 5, -17.300,  7.600, 10.300 ,  0.009990000049583614
  
327815.01505, 3,   0.593,  9.216,  2.898, 4,   0.602, -3.237, -0.721, 5, -17.300,  7.600, 10.300 ,  0.010039999964646995
  
